satisfaction_id,customer_id,product_type,product_id,product_name,rating,nps_score,would_recommend,usage_frequency,satisfaction_factors,review_date
SAT000258,C000176,card,CARD007,롯데 LOCA for shopping,3.5,8,False,medium,"limited_benefit,complex",43:40.1
SAT000259,C000177,card,CARD002,KB국민 노리(NORI) 체크카드,4.3,8,True,medium,benefit,43:40.1
SAT000260,C000177,card,CARD011,신한 Deep Making,3.9,6,False,medium,limited_benefit,43:40.1
SAT000261,C000178,card,CARD002,KB국민 노리(NORI) 체크카드,4.4,7,True,medium,convenience,43:40.1
SAT000262,C000178,card,CARD008,우리카드 7CORE,4.8,10,True,medium,convenience,43:40.1
SAT000263,C000179,card,CARD006,신한카드 마이홈플러스 카드,4.6,8,True,medium,"brand,convenience,service",43:40.1
SAT000264,C000179,card,CARD012,KB국민 WE:SH Daily 카드,4.3,7,True,medium,convenience,43:40.1
SAT000265,C000180,card,CARD002,KB국민 노리(NORI) 체크카드,4.4,9,True,medium,"convenience,brand",43:40.1
SAT000266,C000180,card,CARD011,신한 Deep Making,4.7,10,True,medium,service,43:40.1
SAT000267,C000181,card,CARD005,NH채움 카드,5.0,9,True,high,convenience,43:40.1
SAT000268,C000182,card,CARD004,현대카드 M,4.1,7,True,medium,"benefit,brand",43:40.1
SAT000269,C000182,card,CARD005,NH채움 카드,4.8,9,True,medium,"service,brand,benefit",43:40.1
SAT000270,C000183,card,CARD009,KB국민 청춘대로 톡톡카드,4.3,7,True,high,"brand,benefit,service",43:40.1
SAT000271,C000183,card,CARD010,하나 1Q카드 Dalily BC,3.9,7,False,medium,"limited_benefit,complex",43:40.1
SAT000272,C000184,card,CARD010,하나 1Q카드 Dalily BC,5.0,10,True,high,"service,benefit",43:40.1
SAT000273,C000185,card,CARD005,NH채움 카드,5.0,10,True,high,service,43:40.1
SAT000274,C000185,card,CARD008,우리카드 7CORE,4.5,10,True,high,"benefit,brand",43:40.1
SAT000275,C000186,card,CARD002,KB국민 노리(NORI) 체크카드,4.6,10,True,high,"brand,benefit",43:40.1
SAT000276,C000187,card,CARD001,삼성 iD ALL 카드,5.0,10,True,medium,"benefit,brand,service",43:40.1
SAT000277,C000187,card,CARD011,신한 Deep Making,3.8,8,False,medium,"fee,complex",43:40.1
SAT000278,C000188,card,CARD009,KB국민 청춘대로 톡톡카드,4.6,8,True,medium,brand,43:40.1
SAT000279,C000188,card,CARD010,하나 1Q카드 Dalily BC,3.9,7,False,medium,complex,43:40.1
SAT000280,C000189,card,CARD011,신한 Deep Making,4.8999999999999995,9,True,high,"brand,convenience",43:40.1
SAT000281,C000190,card,CARD004,현대카드 M,4.9,8,True,medium,"brand,convenience",43:40.1
SAT000282,C000190,card,CARD008,우리카드 7CORE,4.6,9,True,medium,"benefit,service,brand",43:40.1
SAT000283,C000191,card,CARD012,KB국민 WE:SH Daily 카드,4.5,9,True,high,convenience,43:40.1
SAT000284,C000192,card,CARD004,현대카드 M,4.4,7,True,medium,"benefit,brand",43:40.1
SAT000285,C000192,card,CARD008,우리카드 7CORE,4.6,9,True,medium,convenience,43:40.1
SAT000286,C000193,card,CARD005,NH채움 카드,4.6,10,True,high,"benefit,brand,service",43:40.1
SAT000287,C000194,card,CARD010,하나 1Q카드 Dalily BC,5.0,10,True,high,"brand,service",43:40.1
SAT000288,C000195,card,CARD004,현대카드 M,4.3999999999999995,8,True,high,"brand,convenience,benefit",43:40.1
SAT000289,C000196,card,CARD012,KB국민 WE:SH Daily 카드,4.6,10,True,high,service,43:40.1
SAT000290,C000197,card,CARD004,현대카드 M,4.3999999999999995,8,True,high,"service,brand,convenience",43:40.1
SAT000291,C000198,card,CARD008,우리카드 7CORE,4.8,9,True,high,convenience,43:40.1
SAT000292,C000199,card,CARD002,KB국민 노리(NORI) 체크카드,4.1,7,True,medium,"convenience,brand",43:40.1
SAT000293,C000199,card,CARD012,KB국민 WE:SH Daily 카드,4.2,9,True,medium,convenience,43:40.1
SAT000294,C000200,card,CARD005,NH채움 카드,5.0,10,True,high,"convenience,brand,benefit",43:40.1
SAT000295,C000201,card,CARD005,NH채움 카드,5.0,10,True,high,benefit,43:40.1
SAT000296,C000202,card,CARD004,현대카드 M,5.0,10,True,high,service,43:40.1
SAT000297,C000202,card,CARD005,NH채움 카드,4.3999999999999995,9,True,high,"service,convenience,benefit",43:40.1
SAT000298,C000203,card,CARD008,우리카드 7CORE,5.0,9,True,high,"service,brand",43:40.1
SAT000299,C000203,card,CARD010,하나 1Q카드 Dalily BC,4.6,9,True,high,"service,brand",43:40.1
SAT000300,C000204,card,CARD005,NH채움 카드,5.0,10,True,medium,"brand,convenience,benefit",43:40.1
SAT000301,C000204,card,CARD012,KB국민 WE:SH Daily 카드,4.5,10,True,medium,"benefit,convenience,service",43:40.1
SAT000302,C000205,card,CARD002,KB국민 노리(NORI) 체크카드,4.6,9,True,high,"service,benefit,brand",43:40.1
SAT000303,C000206,card,CARD010,하나 1Q카드 Dalily BC,5.0,10,True,high,benefit,43:40.1
SAT000304,C000207,card,CARD004,현대카드 M,4.6,8,True,high,"service,brand,benefit",43:40.1
SAT000305,C000208,card,CARD002,KB국민 노리(NORI) 체크카드,5.0,10,True,high,brand,43:40.1
SAT000306,C000209,card,CARD010,하나 1Q카드 Dalily BC,4.3999999999999995,8,True,high,"brand,convenience,benefit",43:40.1
SAT000307,C000210,card,CARD004,현대카드 M,4.8,10,True,high,"brand,service,convenience",43:40.1
SAT000308,C000210,card,CARD009,KB국민 청춘대로 톡톡카드,4.3999999999999995,9,True,high,brand,43:40.1
SAT000309,C000211,card,CARD009,KB국민 청춘대로 톡톡카드,4.8,9,True,high,"brand,convenience",43:40.1
SAT000310,C000212,card,CARD001,삼성 iD ALL 카드,4.5,10,True,high,"benefit,brand",43:40.1
SAT000311,C000213,card,CARD004,현대카드 M,5.0,10,True,medium,"brand,service",43:40.1
SAT000312,C000213,card,CARD008,우리카드 7CORE,3.9,8,False,medium,"limited_benefit,complex",43:40.1
SAT000313,C000214,card,CARD002,KB국민 노리(NORI) 체크카드,3.8,6,False,medium,limited_benefit,43:40.1
SAT000314,C000214,card,CARD010,하나 1Q카드 Dalily BC,4.4,7,True,medium,service,43:40.1
SAT000315,C000215,card,CARD008,우리카드 7CORE,4.5,10,True,high,"service,benefit",43:40.1
SAT000316,C000216,card,CARD008,우리카드 7CORE,4.3,8,True,medium,"benefit,service",43:40.1
SAT000317,C000216,card,CARD012,KB국민 WE:SH Daily 카드,3.9,7,False,medium,"limited_benefit,fee",43:40.1
SAT000318,C000217,card,CARD009,KB국민 청춘대로 톡톡카드,4.3999999999999995,7,True,high,service,43:40.1
SAT000319,C000218,card,CARD010,하나 1Q카드 Dalily BC,4.5,10,True,high,"brand,service,convenience",43:40.1
SAT000320,C000219,card,CARD011,신한 Deep Making,3.9,7,False,medium,fee,43:40.1
SAT000321,C000219,card,CARD012,KB국민 WE:SH Daily 카드,4.4,8,True,medium,"convenience,brand",43:40.1
SAT000322,C000220,card,CARD008,우리카드 7CORE,4.8999999999999995,8,True,high,"brand,benefit",43:40.1
SAT000323,C000221,card,CARD012,KB국민 WE:SH Daily 카드,4.5,9,True,medium,convenience,43:40.1
SAT000324,C000222,card,CARD006,신한카드 마이홈플러스 카드,5.0,9,True,high,"convenience,brand,benefit",43:40.1
SAT000325,C000223,card,CARD011,신한 Deep Making,4.7,8,True,high,"brand,benefit,service",43:40.1
SAT000326,C000224,card,CARD010,하나 1Q카드 Dalily BC,4.6,10,True,high,brand,43:40.1
SAT000327,C000225,card,CARD008,우리카드 7CORE,4.6,9,True,medium,convenience,43:40.1
SAT000328,C000225,card,CARD011,신한 Deep Making,3.8,7,False,medium,"complex,limited_benefit",43:40.1
SAT000329,C000226,card,CARD010,하나 1Q카드 Dalily BC,4.6,10,True,high,"service,convenience,brand",43:40.1
SAT000330,C000227,card,CARD008,우리카드 7CORE,5.0,10,True,high,"convenience,brand",43:40.1
SAT000331,C000228,card,CARD002,KB국민 노리(NORI) 체크카드,4.4,8,True,medium,"convenience,brand,benefit",43:40.1
SAT000332,C000228,card,CARD003,신한 Deep Dream,3.6,8,False,medium,fee,43:40.1
SAT000333,C000229,card,CARD004,현대카드 M,4.7,8,True,high,"brand,convenience",43:40.1
SAT000334,C000230,card,CARD010,하나 1Q카드 Dalily BC,4.8,10,True,high,"service,benefit,convenience",43:40.1
SAT000335,C000231,card,CARD002,KB국민 노리(NORI) 체크카드,4.8,9,True,high,"service,brand,convenience",43:40.1
SAT000336,C000232,card,CARD008,우리카드 7CORE,5.0,9,True,high,brand,43:40.1
SAT000337,C000233,card,CARD009,KB국민 청춘대로 톡톡카드,4.3,7,True,high,"brand,convenience,service",43:40.1
SAT000338,C000234,card,CARD002,KB국민 노리(NORI) 체크카드,5.0,9,True,high,"brand,convenience,service",43:40.1
SAT000339,C000235,card,CARD004,현대카드 M,5.0,10,True,medium,convenience,43:40.1
SAT000340,C000235,card,CARD005,NH채움 카드,4.5,8,True,medium,"brand,benefit,convenience",43:40.1
SAT000341,C000236,card,CARD011,신한 Deep Making,4.3,9,True,medium,service,43:40.1
SAT000342,C000236,card,CARD012,KB국민 WE:SH Daily 카드,4.4,9,True,medium,"brand,service,convenience",43:40.1
SAT000343,C000237,card,CARD002,KB국민 노리(NORI) 체크카드,5.0,10,True,medium,"convenience,brand",43:40.1
SAT000344,C000237,card,CARD003,신한 Deep Dream,4.2,7,True,medium,convenience,43:40.1
SAT000345,C000238,card,CARD002,KB국민 노리(NORI) 체크카드,4.8999999999999995,10,True,high,"service,benefit,convenience",43:40.1
SAT000346,C000239,card,CARD002,KB국민 노리(NORI) 체크카드,5.0,10,True,high,brand,43:40.1
SAT000347,C000240,card,CARD012,KB국민 WE:SH Daily 카드,4.7,8,True,high,convenience,43:40.1
SAT000348,C000241,card,CARD009,KB국민 청춘대로 톡톡카드,4.8,9,True,medium,"convenience,benefit",43:40.1
SAT000349,C000241,card,CARD010,하나 1Q카드 Dalily BC,3.9,7,False,medium,"limited_benefit,complex",43:40.1
SAT000350,C000242,card,CARD008,우리카드 7CORE,4.4,9,True,medium,"brand,service,benefit",43:40.1
SAT000351,C000242,card,CARD009,KB국민 청춘대로 톡톡카드,3.9,8,False,medium,"complex,limited_benefit",43:40.1
SAT000352,C000243,card,CARD008,우리카드 7CORE,4.8,10,True,high,"brand,service",43:40.1
SAT000353,C000244,card,CARD007,롯데 LOCA for shopping,5.0,9,True,high,benefit,43:40.1
SAT000354,C000245,card,CARD010,하나 1Q카드 Dalily BC,4.5,9,True,high,service,43:40.1
SAT000355,C000246,card,CARD010,하나 1Q카드 Dalily BC,5.0,9,True,high,benefit,43:40.1
SAT000356,C000247,card,CARD002,KB국민 노리(NORI) 체크카드,4.8999999999999995,8,True,high,"benefit,service",43:40.1
SAT000357,C000248,card,CARD009,KB국민 청춘대로 톡톡카드,4.3999999999999995,9,True,high,"benefit,convenience,brand",43:40.1
SAT000358,C000249,card,CARD003,신한 Deep Dream,5.0,10,True,high,"service,benefit,brand",43:40.1
SAT000359,C000250,card,CARD012,KB국민 WE:SH Daily 카드,4.8999999999999995,8,True,high,"benefit,convenience",43:40.1
SAT000360,C000251,card,CARD010,하나 1Q카드 Dalily BC,4.8999999999999995,9,True,high,"service,convenience",43:40.1
SAT000361,C000252,card,CARD004,현대카드 M,4.8999999999999995,9,True,high,convenience,43:40.1
SAT000362,C000253,card,CARD005,NH채움 카드,4.5,9,True,high,"brand,service,benefit",43:40.1
SAT000363,C000254,card,CARD005,NH채움 카드,4.8,9,True,high,convenience,43:40.1
SAT000364,C000255,card,CARD002,KB국민 노리(NORI) 체크카드,4.1,7,True,medium,brand,43:40.1
SAT000365,C000255,card,CARD010,하나 1Q카드 Dalily BC,4.4,9,True,medium,"convenience,brand,benefit",43:40.1
SAT000366,C000256,card,CARD005,NH채움 카드,4.1,8,True,low,brand,43:40.1
SAT000367,C000256,card,CARD010,하나 1Q카드 Dalily BC,4.4,9,True,medium,"service,convenience,brand",43:40.1
SAT000368,C000257,card,CARD004,현대카드 M,4.4,8,True,medium,"benefit,convenience,service",43:40.1
SAT000369,C000257,card,CARD007,롯데 LOCA for shopping,3.9,7,False,medium,fee,43:40.1
SAT000370,C000258,card,CARD005,NH채움 카드,4.7,10,True,medium,"service,brand",43:40.1
SAT000371,C000258,card,CARD008,우리카드 7CORE,4.6,9,True,medium,"brand,service",43:40.1
SAT000372,C000259,card,CARD005,NH채움 카드,3.8,6,False,medium,"limited_benefit,complex",43:40.1
SAT000373,C000259,card,CARD011,신한 Deep Making,4.2,7,True,medium,brand,43:40.1
SAT000374,C000260,card,CARD010,하나 1Q카드 Dalily BC,4.4,8,True,medium,"benefit,brand",43:40.1
SAT000375,C000260,card,CARD011,신한 Deep Making,4.1,7,True,medium,"service,brand",43:40.1
SAT000376,C000261,card,CARD002,KB국민 노리(NORI) 체크카드,5.0,9,True,high,"service,benefit",43:40.1
SAT000377,C000261,card,CARD004,현대카드 M,5.0,10,True,high,"brand,convenience,benefit",43:40.1
SAT000378,C000262,card,CARD010,하나 1Q카드 Dalily BC,5.0,10,True,high,"benefit,service,convenience",43:40.1
SAT000379,C000263,card,CARD005,NH채움 카드,4.8,9,True,high,"convenience,service",43:40.1
SAT000380,C000264,card,CARD012,KB국민 WE:SH Daily 카드,4.5,9,True,high,"convenience,service",43:40.1
SAT000381,C000265,card,CARD011,신한 Deep Making,4.6,10,True,high,service,43:40.1
SAT000382,C000266,card,CARD004,현대카드 M,4.8,8,True,medium,"convenience,service,benefit",43:40.1
SAT000383,C000266,card,CARD012,KB국민 WE:SH Daily 카드,4.0,9,True,medium,"benefit,convenience,service",43:40.1
SAT000384,C000267,card,CARD002,KB국민 노리(NORI) 체크카드,4.5,10,True,medium,service,43:40.1
SAT000385,C000267,card,CARD005,NH채움 카드,4.3,9,True,medium,"convenience,benefit,brand",43:40.1
SAT000386,C000268,card,CARD002,KB국민 노리(NORI) 체크카드,4.8999999999999995,9,True,high,"brand,benefit",43:40.1
SAT000387,C000269,card,CARD008,우리카드 7CORE,4.7,9,True,high,convenience,43:40.1
SAT000388,C000270,card,CARD004,현대카드 M,4.0,8,True,medium,"service,brand,convenience",43:40.1
SAT000389,C000270,card,CARD010,하나 1Q카드 Dalily BC,4.2,7,True,medium,service,43:40.1
SAT000390,C000271,card,CARD010,하나 1Q카드 Dalily BC,5.0,10,True,high,"service,brand",43:40.1
SAT000391,C000272,card,CARD004,현대카드 M,4.6,10,True,medium,"benefit,convenience",43:40.1
SAT000392,C000272,card,CARD008,우리카드 7CORE,4.5,8,True,low,convenience,43:40.1
SAT000393,C000273,card,CARD004,현대카드 M,4.1,7,True,medium,brand,43:40.1
SAT000394,C000273,card,CARD005,NH채움 카드,4.4,7,True,medium,"service,benefit,convenience",43:40.1
SAT000395,C000274,card,CARD011,신한 Deep Making,4.5,8,True,high,service,43:40.1
SAT000396,C000275,card,CARD004,현대카드 M,4.7,8,True,low,"benefit,convenience,service",43:40.1
SAT000397,C000275,card,CARD012,KB국민 WE:SH Daily 카드,4.0,9,True,medium,"service,brand,convenience",43:40.1
SAT000398,C000276,card,CARD004,현대카드 M,5.0,10,True,high,"service,benefit,brand",43:40.1
SAT000399,C000276,card,CARD005,NH채움 카드,5.0,9,True,high,"benefit,service",43:40.1
SAT000400,C000277,card,CARD007,롯데 LOCA for shopping,4.8,9,True,medium,"service,brand,benefit",43:40.1
SAT000401,C000277,card,CARD010,하나 1Q카드 Dalily BC,4.3999999999999995,8,True,high,"benefit,service,convenience",43:40.1
SAT000402,C000278,card,CARD005,NH채움 카드,4.7,10,True,high,"service,brand,convenience",43:40.1
SAT000403,C000279,card,CARD005,NH채움 카드,5.0,10,True,high,convenience,43:40.1
SAT000404,C000280,card,CARD004,현대카드 M,3.9,7,False,high,fee,43:40.1
SAT000405,C000281,card,CARD002,KB국민 노리(NORI) 체크카드,4.2,7,True,medium,"brand,benefit",43:40.1
SAT000406,C000281,card,CARD005,NH채움 카드,4.8,10,True,medium,convenience,43:40.1
SAT000407,C000282,card,CARD010,하나 1Q카드 Dalily BC,5.0,10,True,high,"convenience,brand,service",43:40.1
SAT000408,C000283,card,CARD008,우리카드 7CORE,5.0,10,True,high,"brand,service",43:40.1
SAT000409,C000283,card,CARD009,KB국민 청춘대로 톡톡카드,4.3,8,True,high,"convenience,brand,benefit",43:40.1
SAT000410,C000284,card,CARD008,우리카드 7CORE,4.9,10,True,medium,"brand,convenience",43:40.1
SAT000411,C000284,card,CARD011,신한 Deep Making,4.4,8,True,medium,service,43:40.1
SAT000412,C000285,card,CARD008,우리카드 7CORE,4.3,8,True,high,brand,43:40.1
SAT000413,C000285,card,CARD011,신한 Deep Making,4.3,8,True,medium,"convenience,brand",43:40.1
SAT000414,C000286,card,CARD007,롯데 LOCA for shopping,5.0,10,True,high,service,43:40.1
SAT000415,C000287,card,CARD009,KB국민 청춘대로 톡톡카드,3.5,6,False,medium,"fee,limited_benefit",43:40.1
SAT000416,C000287,card,CARD010,하나 1Q카드 Dalily BC,4.0,9,True,medium,"convenience,benefit",43:40.1
SAT000417,C000288,card,CARD010,하나 1Q카드 Dalily BC,4.5,9,True,medium,"benefit,service",43:40.1
SAT000418,C000288,card,CARD011,신한 Deep Making,4.0,9,True,medium,benefit,43:40.1
SAT000419,C000289,card,CARD009,KB국민 청춘대로 톡톡카드,4.1,7,True,high,service,43:40.1
SAT000420,C000290,card,CARD008,우리카드 7CORE,4.4,9,True,medium,convenience,43:40.1
SAT000421,C000290,card,CARD012,KB국민 WE:SH Daily 카드,3.9,7,False,medium,fee,43:40.1
SAT000422,C000291,card,CARD010,하나 1Q카드 Dalily BC,5.0,10,True,high,"convenience,service,benefit",43:40.1
SAT000423,C000292,card,CARD002,KB국민 노리(NORI) 체크카드,4.6,8,True,low,service,43:40.1
SAT000424,C000292,card,CARD008,우리카드 7CORE,5.0,9,True,medium,benefit,43:40.1
SAT000425,C000293,card,CARD002,KB국민 노리(NORI) 체크카드,4.2,7,True,high,"convenience,benefit",43:40.1
SAT000426,C000293,card,CARD008,우리카드 7CORE,5.0,10,True,high,"service,benefit,brand",43:40.1
SAT000427,C000294,card,CARD005,NH채움 카드,5.0,10,True,high,"benefit,brand,service",43:40.1
SAT000428,C000295,card,CARD010,하나 1Q카드 Dalily BC,4.8,9,True,high,"convenience,service",43:40.2
SAT000429,C000295,card,CARD012,KB국민 WE:SH Daily 카드,4.1,8,True,high,"benefit,brand",43:40.2
SAT000430,C000296,card,CARD009,KB국민 청춘대로 톡톡카드,4.1,9,True,high,"benefit,brand",43:40.2
SAT000431,C000297,card,CARD010,하나 1Q카드 Dalily BC,4.6,10,True,medium,"brand,service,benefit",43:40.2
SAT000432,C000297,card,CARD012,KB국민 WE:SH Daily 카드,4.2,7,True,medium,"benefit,convenience,service",43:40.2
SAT000433,C000298,card,CARD002,KB국민 노리(NORI) 체크카드,4.6,9,True,medium,"benefit,convenience",43:40.2
SAT000434,C000298,card,CARD009,KB국민 청춘대로 톡톡카드,4.3,9,True,medium,"convenience,service,benefit",43:40.2
SAT000435,C000299,card,CARD002,KB국민 노리(NORI) 체크카드,4.0,7,True,medium,"service,convenience,benefit",43:40.2
SAT000436,C000299,card,CARD005,NH채움 카드,4.4,9,True,medium,brand,43:40.2
SAT000437,C000300,card,CARD004,현대카드 M,4.4,8,True,medium,"brand,service",43:40.2
SAT000438,C000300,card,CARD008,우리카드 7CORE,4.8,9,True,medium,brand,43:40.2
SAT000439,C000301,card,CARD006,신한카드 마이홈플러스 카드,4.2,8,True,high,"brand,benefit,service",43:40.2
SAT000440,C000302,card,CARD005,NH채움 카드,4.6,9,True,medium,"convenience,benefit",43:40.2
SAT000441,C000302,card,CARD008,우리카드 7CORE,4.5,10,True,medium,service,43:40.2
SAT000442,C000303,card,CARD012,KB국민 WE:SH Daily 카드,4.8999999999999995,9,True,high,"service,convenience,brand",43:40.2
SAT000443,C000304,card,CARD005,NH채움 카드,5.0,10,True,high,"brand,benefit",43:40.2
SAT000444,C000304,card,CARD010,하나 1Q카드 Dalily BC,4.7,10,True,high,"benefit,service,brand",43:40.2
SAT000445,C000305,card,CARD005,NH채움 카드,5.0,9,True,high,"brand,benefit",43:40.2
SAT000446,C000306,card,CARD005,NH채움 카드,4.8999999999999995,9,True,high,"service,convenience",43:40.2
SAT000447,C000307,card,CARD011,신한 Deep Making,4.3,9,True,high,"brand,service",43:40.2
SAT000448,C000308,card,CARD008,우리카드 7CORE,4.8999999999999995,10,True,high,service,43:40.2
SAT000449,C000309,card,CARD005,NH채움 카드,5.0,9,True,high,"service,brand",43:40.2
SAT000450,C000310,card,CARD007,롯데 LOCA for shopping,5.0,9,True,medium,"service,benefit",43:40.2
SAT000451,C000311,card,CARD010,하나 1Q카드 Dalily BC,4.3,8,True,high,"brand,benefit,service",43:40.2
